media_id,entity_id,entity_type,media_type,url,source_url,authority,focal_point_x,focal_point_y,mobile_focal_point_x,mobile_focal_point_y,qa_status,notes
media:portrait:sett,char:sett,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Sett.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sett.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:sett,char:sett,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sett_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sett.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:shaco,char:shaco,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Shaco.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Shaco.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:shaco,char:shaco,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Shaco_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Shaco.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:shen,char:shen,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Shen.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Shen.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:shen,char:shen,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Shen_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Shen.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:shyvana,char:shyvana,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Shyvana.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Shyvana.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:shyvana,char:shyvana,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Shyvana_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Shyvana.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:singed,char:singed,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Singed.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Singed.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:singed,char:singed,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Singed_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Singed.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:sion,char:sion,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Sion.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sion.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:sion,char:sion,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sion_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sion.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:sivir,char:sivir,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Sivir.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sivir.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:sivir,char:sivir,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sivir_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sivir.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:skarner,char:skarner,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Skarner.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Skarner.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:skarner,char:skarner,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Skarner_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Skarner.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:smolder,char:smolder,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Smolder.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Smolder.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:smolder,char:smolder,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Smolder_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Smolder.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:sona,char:sona,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Sona.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sona.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:sona,char:sona,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sona_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sona.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:soraka,char:soraka,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Soraka.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Soraka.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:soraka,char:soraka,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Soraka_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Soraka.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:swain,char:swain,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Swain.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Swain.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:swain,char:swain,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Swain_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Swain.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:sylas,char:sylas,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Sylas.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sylas.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:sylas,char:sylas,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Sylas_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Sylas.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:syndra,char:syndra,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Syndra.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Syndra.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:syndra,char:syndra,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Syndra_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Syndra.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:tahm-kench,char:tahm-kench,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/TahmKench.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/TahmKench.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:tahm-kench,char:tahm-kench,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/TahmKench_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/TahmKench.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:taliyah,char:taliyah,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Taliyah.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Taliyah.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:taliyah,char:taliyah,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Taliyah_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Taliyah.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:talon,char:talon,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Talon.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Talon.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:talon,char:talon,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Talon_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Talon.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:taric,char:taric,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Taric.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Taric.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:taric,char:taric,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Taric_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Taric.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:teemo,char:teemo,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Teemo.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Teemo.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:teemo,char:teemo,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Teemo_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Teemo.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:thresh,char:thresh,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Thresh.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Thresh.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:thresh,char:thresh,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Thresh_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Thresh.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:tristana,char:tristana,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Tristana.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Tristana.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:tristana,char:tristana,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Tristana_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Tristana.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:trundle,char:trundle,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Trundle.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Trundle.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:trundle,char:trundle,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Trundle_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Trundle.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:tryndamere,char:tryndamere,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Tryndamere.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Tryndamere.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:tryndamere,char:tryndamere,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Tryndamere_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Tryndamere.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:twisted-fate,char:twisted-fate,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/TwistedFate.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/TwistedFate.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:twisted-fate,char:twisted-fate,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/TwistedFate_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/TwistedFate.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:twitch,char:twitch,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Twitch.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Twitch.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:twitch,char:twitch,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Twitch_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Twitch.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:udyr,char:udyr,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Udyr.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Udyr.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:udyr,char:udyr,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Udyr_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Udyr.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:urgot,char:urgot,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Urgot.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Urgot.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:urgot,char:urgot,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Urgot_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Urgot.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:varus,char:varus,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Varus.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Varus.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:varus,char:varus,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Varus_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Varus.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:vayne,char:vayne,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Vayne.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Vayne.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:vayne,char:vayne,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vayne_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Vayne.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:veigar,char:veigar,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Veigar.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Veigar.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:veigar,char:veigar,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Veigar_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Veigar.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:vel-koz,char:vel-koz,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Velkoz.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Velkoz.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:vel-koz,char:vel-koz,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Velkoz_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Velkoz.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:vex,char:vex,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Vex.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Vex.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:vex,char:vex,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vex_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Vex.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:vi,char:vi,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Vi.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Vi.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:vi,char:vi,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vi_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Vi.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:viego,char:viego,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Viego.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Viego.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:viego,char:viego,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viego_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Viego.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:viktor,char:viktor,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Viktor.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Viktor.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:viktor,char:viktor,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Viktor_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Viktor.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:vladimir,char:vladimir,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Vladimir.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Vladimir.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:vladimir,char:vladimir,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Vladimir_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Vladimir.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:volibear,char:volibear,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Volibear.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Volibear.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:volibear,char:volibear,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Volibear_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Volibear.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:warwick,char:warwick,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Warwick.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Warwick.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:warwick,char:warwick,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Warwick_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Warwick.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:wukong,char:wukong,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/MonkeyKing.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/MonkeyKing.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:wukong,char:wukong,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/MonkeyKing_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/MonkeyKing.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:xayah,char:xayah,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Xayah.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Xayah.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:xayah,char:xayah,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Xayah_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Xayah.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:xerath,char:xerath,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/Xerath.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Xerath.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
media:splash:xerath,char:xerath,CHAMPION,SPLASH,https://ddragon.leagueoflegends.com/cdn/img/champion/splash/Xerath_0.jpg,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Xerath.json,RIOT_DATA_DRAGON,,,,,NEEDS_FOCAL_QA,Base splash. Store per-champion focal point after visual QA.
media:portrait:xin-zhao,char:xin-zhao,CHAMPION,PORTRAIT,https://ddragon.leagueoflegends.com/cdn/16.18.1/img/champion/XinZhao.png,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/XinZhao.json,RIOT_DATA_DRAGON,0.5,0.5,0.5,0.5,AUTO_DEFAULT,Square portrait; validate resolution.
